age,marital,education,default,housing,loan,contact,day,campaign,pdays,previous,poutcome,y,job_A,job_B,job_C,job_D,Balance,Duration,pred Y,prob Y=0,prob Y=1
53,2,2,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.2372202284620528,0.2440032189413056,0,1.0,0.0
34,1,2,0,1,0,1,11,2,364,2,3,0,0,0,1,0,-0.4569439892700744,-0.2258541418144352,0,1.0,0.0
37,1,0,0,1,0,1,11,1,-1,0,0,0,0,0,1,0,-0.42015914441133234,-0.37729577048777313,0,1.0,0.0
39,1,2,0,1,1,1,11,1,336,2,1,0,0,0,0,1,-0.11734104655633101,-0.21032166707870822,0,1.0,0.0
28,1,2,0,1,0,1,11,2,346,3,3,0,0,0,1,0,-0.30027996250561056,-0.2724515660216161,0,1.0,0.0
30,1,2,0,1,0,1,11,1,-1,0,0,0,0,0,0,1,-0.22014155049192258,0.1236265397394216,0,0.98,0.02
46,1,2,0,1,0,1,11,1,-1,0,0,0,0,0,1,0,-0.456287117040454,-0.01616573288212111,0,1.0,0.0
48,1,2,0,1,0,1,11,2,347,1,1,0,0,0,1,0,2.1751430348188414,-0.10159434392861943,0,0.99,0.01
36,2,1,1,1,0,1,11,2,305,1,1,0,0,0,1,0,-0.4474193419405787,-0.6258153662594046,0,0.99,0.01
57,1,2,0,1,0,2,11,1,287,12,1,0,0,0,1,0,-0.4066932637041143,0.14692525184301206,0,0.98,0.02
25,0,3,0,1,0,1,11,2,348,4,1,0,1,0,0,0,-0.14164531905228556,0.018782335273264568,0,0.96,0.04
34,1,2,0,1,1,1,11,1,-1,0,0,0,0,0,0,1,-0.2569263953506646,-0.1171268186643464,0,0.99,0.01
41,1,2,0,1,0,1,11,2,347,1,3,0,0,0,1,0,-0.14328749962633655,0.18575643868232947,0,1.0,0.0
38,0,2,0,1,0,1,11,4,349,1,3,0,0,0,1,0,-0.33969229628283415,2.010822220130248,0,0.78,0.22
42,1,2,0,1,1,1,11,2,-1,0,0,0,0,0,1,0,0.5602226582971047,0.6633800368059337,0,0.98,0.02
39,1,2,0,1,1,1,11,6,-1,0,0,0,0,0,0,1,-0.609995218771626,-0.8044388257202648,0,1.0,0.0
34,0,2,0,1,0,1,11,2,364,8,1,0,0,0,0,1,-0.317687076590551,-0.4200100760110223,0,0.99,0.01
39,2,2,0,1,0,1,11,2,307,1,3,0,0,0,1,0,-0.4474193419405787,0.06537975948044547,0,1.0,0.0
34,1,2,0,1,0,1,11,2,-1,0,0,0,0,0,0,1,-0.39881079694866955,-0.3811788891717049,0,1.0,0.0
38,1,2,0,1,1,1,11,2,304,2,1,0,0,0,0,1,-0.4474193419405787,-0.5170880431093159,0,1.0,0.0
38,1,2,0,1,1,1,11,2,-1,0,0,0,0,0,0,1,0.5506980109676091,-0.43554255074674925,0,0.98,0.02
50,1,2,0,1,0,1,11,2,-1,0,0,0,1,0,0,0,-0.27236289274674386,-0.3384645836484557,0,1.0,0.0
29,0,2,0,1,0,1,11,1,-1,0,0,0,0,0,1,0,-0.2641519898764889,-0.45107502548247624,0,1.0,0.0
48,1,2,0,1,0,1,11,3,-1,0,0,0,1,0,0,0,-0.4474193419405787,0.6672631554898655,0,0.98,0.02
50,1,2,0,1,0,1,11,1,-1,0,0,0,0,0,1,0,0.012391218793696672,-0.26856844733768437,0,1.0,0.0
57,2,3,0,1,0,1,11,2,-1,0,0,0,0,1,0,0,-0.4257425583631057,2.0962508311767465,0,0.9,0.1
45,1,2,0,1,0,1,11,2,-1,0,0,0,0,0,0,1,-0.2956818568982678,-0.7500751641452204,0,1.0,0.0
48,1,1,0,1,0,1,11,4,173,7,3,0,0,0,1,0,-0.2362349201176222,-0.7461920454612886,0,0.99,0.01
42,1,2,1,1,0,1,11,1,361,7,1,0,0,0,1,0,-0.5144203093618588,-0.8704518433471043,0,1.0,0.0
29,1,2,0,1,0,1,11,1,-1,0,0,0,0,0,1,0,-0.38337429955259034,0.2906006431484865,0,0.95,0.05
44,2,2,0,1,0,1,11,1,369,1,1,0,0,0,1,0,-0.3258979794608059,-0.5054386870575206,0,1.0,0.0
54,1,3,0,1,0,1,11,1,-1,0,0,0,0,0,1,0,-0.3170302043609306,-0.6063997728397459,0,1.0,0.0
33,0,3,0,1,0,1,11,1,173,5,1,0,0,0,1,0,-0.4316544084296892,0.5507695949719132,0,0.89,0.11
37,1,0,0,1,0,1,11,1,-1,0,0,0,0,0,1,0,-0.24313207852863633,-0.3229321089127287,0,1.0,0.0
38,1,3,0,1,0,1,11,1,-1,0,0,0,1,0,0,0,-0.13671877733013263,-0.7345426894094934,0,1.0,0.0
39,1,2,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.24181833406939554,-0.5132049244253841,0,1.0,0.0
37,1,1,0,1,1,1,11,2,349,10,1,0,0,0,1,0,0.09548555584067643,0.1042109463197629,0,0.98,0.02
33,0,2,0,1,1,2,11,5,-1,0,0,0,0,0,0,1,-0.6214904827899829,-0.35011393970025095,0,0.99,0.01
57,2,2,0,1,0,1,11,2,370,2,1,0,0,0,1,0,-0.4149041665743692,-0.4860230936378619,0,0.99,0.01
39,1,2,0,1,0,1,11,3,342,4,1,0,0,0,1,0,-0.43855156684070334,-0.43165943206281754,0,0.99,0.01
38,1,2,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,0.0025381353493907715,0.8303541402149986,0,0.93,0.07
42,2,2,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.28385815676510073,-0.33069834628059225,0,1.0,0.0
44,1,1,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.5853625101608613,-0.14819176813580034,0,1.0,0.0
32,1,1,0,1,0,1,11,3,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.4976724496896571,0,1.0,0.0
47,2,2,0,1,0,1,11,3,-1,0,0,0,1,0,0,0,-0.2799169233873784,0.1585746078948073,0,0.99,0.01
34,2,2,0,1,0,1,11,6,-1,0,0,0,0,0,0,1,-0.5262440094950259,-0.043347563669643305,0,1.0,0.0
34,1,2,0,1,0,1,11,4,285,5,1,0,0,0,0,1,-0.5567885681723742,-0.15595800550366382,0,1.0,0.0
50,1,1,0,1,0,1,11,2,299,6,3,0,0,0,1,0,0.06132819990041598,0.7255099357488416,0,0.95,0.05
36,0,2,0,1,0,1,11,6,-1,0,0,0,1,0,0,0,0.14573628140663653,-0.5714517046843602,0,1.0,0.0
35,0,2,0,1,0,1,11,2,301,3,1,0,0,0,0,1,-0.3446188380049871,-0.2452697352340939,0,0.99,0.01
37,1,3,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.4277763133788858,0,1.0,0.0
31,1,3,0,1,0,1,11,2,-1,0,0,0,1,0,0,0,-0.3078339931462451,-0.6296984849433364,0,0.99,0.01
38,1,2,0,1,0,1,11,3,-1,0,0,0,0,0,1,0,-0.30881930149067566,0.10809406500369463,0,0.99,0.01
36,0,2,0,1,0,2,11,4,-1,0,0,0,0,0,1,0,-0.0897524129122745,-0.7112439773059029,0,0.99,0.01
55,1,3,0,1,0,2,11,2,-1,0,0,0,0,0,1,0,-0.4336250251185504,0.49640593339686884,0,0.98,0.02
43,1,1,0,1,0,2,11,3,-1,0,0,0,0,0,1,0,-0.25626952312104423,1.1099386854580842,0,0.87,0.13
48,1,1,0,1,0,1,11,2,369,1,1,0,0,0,0,1,-0.374506524452715,-0.5093218057414524,0,1.0,0.0
38,1,2,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.16463584708899934,1.1914841778206506,0,0.88,0.12
35,1,3,0,1,0,1,11,2,173,1,1,0,0,0,1,0,-0.3672809299268907,-0.4005944825913636,0,1.0,0.0
32,1,1,0,1,0,1,11,4,-1,0,0,0,0,0,1,0,-0.4470909058257685,-0.2879840407573431,0,0.99,0.01
47,1,1,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.32491267111637534,0.8614190896864526,0,0.96,0.04
39,1,2,0,1,0,1,11,2,-1,0,0,1,0,0,1,0,-0.1895969918145743,3.7815243400031227,1,0.13,0.87
53,1,2,1,1,0,1,11,3,-1,0,0,0,1,0,0,0,-0.5239449566913545,-0.4860230936378619,0,0.99,0.01
53,1,2,0,1,0,2,11,2,-1,0,0,0,0,0,1,0,-0.3659671854676499,-0.25303597260195737,0,0.99,0.01
55,1,3,0,0,0,2,11,2,367,3,1,0,0,0,1,0,-0.3968401802598084,-0.7306595707255616,0,0.96,0.04
36,1,3,0,1,1,1,11,2,-1,0,0,0,0,0,1,0,0.036367055174841026,-0.20255542971084473,0,1.0,0.0
31,0,2,0,1,0,1,11,2,305,1,2,0,0,0,1,0,0.07742156952611562,-0.41224383864315883,0,0.96,0.04
41,1,2,0,1,0,2,11,2,347,1,3,0,0,0,0,1,-0.2694069677134521,-0.7539582828291521,0,0.99,0.01
52,2,2,0,1,0,1,11,2,-1,0,0,0,0,0,0,1,-0.4474193419405787,-0.058880038405370275,0,1.0,0.0
36,0,2,0,1,1,1,11,2,347,1,1,0,0,0,1,0,-0.3754918327971456,0.045964166060786765,0,0.99,0.01
59,1,2,0,1,0,2,11,2,361,5,1,0,0,0,0,1,-0.4474193419405787,0.6944449862773877,0,0.94,0.06
34,0,2,0,0,0,2,11,4,-1,0,0,0,0,0,1,0,-0.39027145796360446,0.0032498605375375993,0,0.93,0.07
46,2,2,0,1,1,1,11,3,353,2,1,0,0,0,0,1,-0.1600377414816566,0.04208104737685502,0,1.0,0.0
37,2,2,0,1,0,1,11,5,-1,0,0,0,0,0,1,0,-0.3541434853344828,-0.29575027812520654,0,0.99,0.01
39,1,3,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-8.935356909080173e-05,0.7332761731167051,0,0.95,0.05
53,1,1,0,1,0,1,11,2,361,5,1,0,0,0,1,0,-0.3692515466157519,-0.07829563182502898,0,1.0,0.0
33,0,2,0,1,0,1,11,3,356,1,3,0,0,0,1,0,0.7017786237802995,-0.4471919067985445,0,0.99,0.01
48,0,2,1,1,0,1,11,2,292,11,1,0,0,0,0,1,-0.6017843159013712,0.5896007818112307,0,0.95,0.05
46,2,1,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.1465718607744385,0.8303541402149986,0,0.98,0.02
31,1,1,0,1,1,1,11,2,-1,0,0,0,0,0,1,0,-0.36859467438613147,-0.01616573288212111,0,1.0,0.0
30,0,3,0,1,0,1,11,3,-1,0,0,0,0,0,0,1,-0.4474193419405787,-0.785023232300606,0,0.98,0.02
35,1,2,0,1,0,1,11,2,348,2,1,0,0,0,1,0,-0.44544872525171747,-0.21032166707870822,0,1.0,0.0
49,1,2,0,1,0,2,11,2,-1,0,0,0,0,0,0,1,-0.0795708933531584,-0.12489305603220989,0,0.99,0.01
25,0,1,0,1,0,1,11,2,-1,0,0,1,0,1,0,0,-0.32491267111637534,2.177796323539313,1,0.16,0.84
49,0,2,0,1,0,1,11,3,264,4,1,0,0,0,1,0,-0.4533311920071622,-0.15984112418759558,0,0.96,0.04
37,2,3,0,1,0,1,11,6,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.15984112418759558,0,1.0,0.0
38,1,2,0,1,0,1,11,3,-1,0,0,0,0,0,1,0,-0.3557856659085338,0.46922410260934666,0,0.96,0.04
42,1,1,0,1,1,1,11,2,-1,0,0,0,0,0,1,0,-0.16200835817051776,1.7856013364622072,0,0.87,0.13
32,0,2,0,1,1,1,11,2,-1,0,0,0,0,0,1,0,-0.35841315482701536,0.04984728474471851,0,0.99,0.01
31,1,2,0,1,1,1,11,2,-1,0,0,0,1,0,0,0,-0.3942126913413268,-1.0024778786007835,0,1.0,0.0
50,1,3,0,1,0,1,11,4,329,2,1,0,1,0,0,0,-0.3199861293942224,-0.0006332581463941429,0,0.99,0.01
37,0,3,0,1,0,1,11,3,-1,0,0,0,0,0,1,0,-0.2651372982209195,-0.30351651549307,0,1.0,0.0
32,1,2,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.374506524452715,0.15469148921087555,0,1.0,0.0
44,0,2,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.3869870968155025,-0.24138661655016216,0,1.0,0.0
44,0,2,0,1,0,1,11,2,370,2,1,0,0,0,0,1,-0.6106520910012464,-0.5559192299486333,0,0.97,0.03
42,1,2,0,1,0,1,11,2,-1,0,0,0,1,0,0,0,-0.6191914299863115,0.2673019310448961,0,0.99,0.01
47,2,3,0,1,0,1,11,4,-1,0,0,0,0,0,1,0,-0.21948467826230217,2.88452392401489,0,0.76,0.24
35,1,1,0,1,1,1,11,2,-1,0,0,0,0,0,1,0,-0.38107524674891896,-0.7228933333576982,0,1.0,0.0
31,1,3,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.31144679040915724,0.9313152259972239,0,0.99,0.01
29,0,3,0,0,0,1,11,2,-1,0,0,0,0,0,1,0,5.547853497804751,0.08091223421617244,0,0.83,0.17
46,1,2,0,1,1,1,11,3,277,2,1,0,0,0,1,0,0.4074998649103633,-0.8083219444041965,0,0.99,0.01
31,1,2,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.29403967632421685,-0.3384645836484557,0,1.0,0.0
45,1,2,0,1,0,1,11,2,347,1,1,0,0,0,0,1,-0.20306287252179234,-0.18313983629118602,0,0.99,0.01
51,1,0,0,1,1,2,11,3,325,1,1,0,0,0,0,1,-0.8208512044797723,1.1992504151885142,0,0.91,0.09
44,1,1,0,1,0,1,11,2,357,1,1,0,0,0,1,0,-0.13441972452646125,1.995289745394521,0,0.73,0.27
42,1,2,0,1,1,1,11,2,-1,0,0,0,0,0,1,0,-0.42015914441133234,-0.5365036365289746,0,1.0,0.0
55,1,1,0,1,0,1,11,2,-1,0,0,0,1,0,0,0,-0.29371124020940664,-0.17149048023939079,0,1.0,0.0
39,1,3,0,1,0,1,11,7,300,2,3,1,0,0,1,0,-0.19682258634039862,2.403017207207354,1,0.17,0.83
55,1,0,0,1,0,2,11,2,350,1,1,0,0,0,1,0,-0.5659847793870597,-0.6840621465183807,0,1.0,0.0
37,1,2,0,1,0,1,11,3,173,7,1,0,0,0,1,0,-0.06479126818669954,0.177990201314466,0,0.96,0.04
27,0,2,0,0,0,1,11,5,-1,0,0,0,0,0,1,0,-0.34987381584195026,0.057613522112581986,0,0.99,0.01
29,0,2,0,1,0,1,11,3,-1,0,0,0,0,0,1,0,-0.3459325824642279,0.8264710215310669,0,0.99,0.01
28,0,2,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,0.8840606674999586,-0.4860230936378619,0,0.98,0.02
35,1,1,0,1,0,1,11,2,298,6,1,0,0,0,1,0,-0.397825488604239,0.16634084526267076,0,1.0,0.0
31,0,2,0,1,0,1,11,3,-1,0,0,0,0,0,1,0,0.3332733029632588,0.35661366077532614,0,1.0,0.0
52,1,3,0,1,0,1,11,4,-1,0,0,0,0,0,1,0,-0.45103213920349083,-0.6374647223111999,0,1.0,0.0
37,0,2,0,1,0,1,11,2,-1,0,0,1,0,0,1,0,-0.4037373386708225,4.387290854696475,1,0.19,0.81
40,1,2,0,1,0,1,11,3,173,5,1,0,1,0,0,0,0.9109924289143948,0.9701464128365413,0,0.95,0.05
36,0,2,0,1,1,2,11,2,-1,0,0,0,0,0,0,1,0.3437832586371851,0.31001623656814525,0,0.98,0.02
41,1,2,0,1,0,1,11,4,325,4,1,0,0,0,1,0,0.23145810737209785,-0.19478919234298125,0,0.99,0.01
36,1,2,0,1,0,2,11,4,-1,0,0,0,0,0,0,1,0.5589089138378639,3.4359267771331976,0,0.76,0.24
50,1,1,0,1,0,1,11,3,339,2,1,0,0,0,1,0,-0.4474193419405787,0.9507308194168826,0,1.0,0.0
47,0,2,0,1,0,2,11,3,334,3,3,0,0,0,0,1,0.8522023643633696,-0.7772569949327426,0,1.0,0.0
50,1,3,0,1,0,1,11,5,-1,0,0,0,1,0,0,0,-0.43099753620006886,-0.45107502548247624,0,1.0,0.0
34,1,2,0,1,1,1,11,2,356,1,1,0,0,0,1,0,-0.4441349807924767,-0.24138661655016216,0,1.0,0.0
56,2,2,0,1,0,1,11,2,370,2,1,0,0,0,0,1,-0.40110984975234093,-0.7578414015130839,0,1.0,0.0
42,1,2,0,1,0,1,11,3,-1,0,0,0,0,0,0,1,-0.35151599641600123,-0.14042553076793687,0,1.0,0.0
48,0,3,0,1,0,1,11,2,-1,0,0,0,0,0,1,0,-0.628387641200997,-0.35011393970025095,0,0.99,0.01
37,2,2,0,1,0,1,11,2,-1,0,0,0,0,0,0,1,0.8581142144299531,-0.36952953311990966,0,0.97,0.03
41,1,2,0,1,0,1,11,3,-1,0,0,1,0,0,1,0,-0.04147230403517558,2.5350432424610334,1,0.19,0.81
32,0,3,0,1,0,1,11,2,361,1,3,0,0,0,1,0,-0.2920690596353556,-0.7228933333576982,0,0.99,0.01
41,1,2,0,1,0,1,11,3,-1,0,0,0,0,0,1,0,-0.4474193419405787,0.057613522112581986,0,0.98,0.02
38,0,1,0,1,0,1,11,4,-1,0,0,0,0,0,1,0,-0.4474193419405787,0.10032782763583115,0,1.0,0.0
56,2,2,0,1,0,1,11,2,-1,0,0,0,0,0,0,1,-0.3557856659085338,0.11586030237155812,0,0.98,0.02
54,1,2,0,1,1,2,11,2,362,1,3,0,0,0,0,1,-0.13343441618203064,-0.47437373758606666,0,0.98,0.02
36,2,2,0,1,0,1,11,3,-1,0,0,0,0,0,0,1,-0.26907853159864187,-0.7461920454612886,0,1.0,0.0
26,0,3,0,1,0,1,11,2,371,1,3,0,0,1,0,0,-0.3656387493528397,0.7255099357488416,0,0.92,0.08
34,1,3,0,1,1,1,11,2,-1,0,0,0,0,0,1,0,1.1008285032746885,-0.5248542804771793,0,1.0,0.0
35,0,2,0,1,0,1,11,2,-1,0,0,0,0,0,0,1,-0.1692339526963421,-0.6724127904665855,0,1.0,0.0
31,1,2,0,1,0,1,11,2,-1,0,0,0,0,0,0,1,-0.010270873128206898,2.597173141403941,0,0.74,0.26
43,1,1,0,1,0,1,12,3,285,4,1,0,0,0,1,0,-0.4474193419405787,-0.81608818177206,0,1.0,0.0
37,0,1,0,1,0,2,12,2,356,1,3,0,0,0,1,0,0.008449985415974312,-0.7461920454612886,0,0.99,0.01
46,2,2,0,1,1,1,12,4,-1,0,0,0,0,0,0,1,-0.4066932637041143,-0.6879452652023125,0,0.99,0.01
33,1,2,0,1,0,1,12,3,-1,0,0,0,0,0,1,0,-0.5305136789875584,-0.6568803157308586,0,1.0,0.0
31,0,2,0,1,0,1,12,2,370,3,3,0,1,0,0,0,-0.4523458836627316,0.0770291155322407,0,1.0,0.0
37,1,2,0,1,0,1,12,2,-1,0,0,0,0,0,0,1,0.01731776051584962,-0.17149048023939079,0,0.98,0.02
29,0,3,0,1,0,1,12,2,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.5520361112647015,0,0.99,0.01
36,1,2,0,1,0,1,12,2,350,2,1,0,0,0,1,0,-0.5081800231804651,-0.35399705838418266,0,1.0,0.0
31,2,2,0,1,0,1,12,3,351,3,3,0,0,0,0,1,-0.42705630282234647,-0.785023232300606,0,1.0,0.0
47,1,2,0,1,1,1,12,8,-1,0,0,0,0,0,0,1,-0.25035767305446066,-0.9714129291293296,0,1.0,0.0
36,0,1,0,1,0,2,12,2,370,2,1,0,0,0,1,0,-0.41161980542626725,-0.2258541418144352,0,0.99,0.01
46,1,0,0,1,0,1,12,5,-1,0,0,0,0,0,0,1,-0.8060715793133134,-0.7112439773059029,0,1.0,0.0
27,0,2,0,1,0,1,12,5,-1,0,0,0,0,0,1,0,-0.37023685496018244,-0.9519973357096709,0,1.0,0.0
39,1,2,0,1,0,1,12,6,-1,0,0,0,0,0,0,1,0.22259033227222255,0.20905515078591994,0,0.99,0.01
42,1,2,0,1,0,1,12,2,361,1,1,0,0,0,1,0,-0.3758202689119558,-0.4821399749539302,0,1.0,0.0
40,2,2,0,1,0,2,12,12,347,5,3,0,0,0,1,0,-0.44216436410361554,-0.8704518433471043,0,1.0,0.0
56,2,1,0,1,0,1,12,8,351,9,3,0,0,0,1,0,-0.3850164801266413,-0.9442310983418075,0,0.99,0.01
35,1,3,0,1,0,2,12,7,172,4,3,0,0,0,1,0,-0.20470505309584333,-0.9519973357096709,0,1.0,0.0
46,1,1,0,1,0,1,12,2,-1,0,0,0,0,0,1,0,0.3122533916154062,2.057419644337429,0,0.87,0.13
35,2,1,0,1,0,1,12,6,-1,0,0,0,0,0,1,0,-0.09369364628999685,-0.9053999115024901,0,0.99,0.01
55,1,1,0,1,0,1,12,3,-1,0,0,0,0,0,1,0,0.09417181138143564,-0.800555707036333,0,1.0,0.0
30,0,2,0,1,0,1,12,2,-1,0,0,0,0,0,0,1,-0.34987381584195026,-0.01228261419818937,0,1.0,0.0
41,1,1,0,1,0,1,12,3,-1,0,0,0,0,0,1,0,-0.3285254683792875,-0.15984112418759558,0,1.0,0.0
43,0,2,0,1,0,1,12,2,363,1,1,0,0,0,0,1,-0.3564425381381542,0.22070450683771517,0,1.0,0.0
59,1,2,0,1,0,1,12,3,-1,0,0,0,0,0,0,1,-0.4474193419405787,-0.17149048023939079,0,1.0,0.0
50,1,2,0,1,0,2,12,2,175,11,3,0,1,0,0,0,-0.4474193419405787,0.3643798981431896,0,0.97,0.03
59,1,3,0,1,0,1,12,3,365,6,1,0,1,0,0,0,-0.39946766917828996,-0.6258153662594046,0,0.97,0.03
33,0,2,0,1,0,1,12,2,371,1,1,0,0,0,0,1,-0.3456041463494177,-0.7927894696684695,0,1.0,0.0
54,1,1,0,1,0,1,12,4,341,2,1,0,0,0,1,0,-0.4474193419405787,-0.7034777399380394,0,1.0,0.0
34,1,2,0,1,1,1,12,2,288,12,1,0,0,0,1,0,-0.4474193419405787,-0.8704518433471043,0,1.0,0.0
41,1,2,0,1,0,1,12,3,172,2,1,0,0,0,1,0,-0.6602459443375861,-0.5986335354718825,0,1.0,0.0
41,1,3,0,1,0,1,12,5,172,2,1,0,0,0,1,0,0.8870165925332504,-0.9481142170257392,0,1.0,0.0
39,2,2,0,1,0,1,12,7,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.9442310983418075,0,1.0,0.0
53,1,1,0,1,0,2,12,6,-1,0,0,0,0,0,1,0,-0.4244288139038649,-0.9597635730775345,0,1.0,0.0
58,1,2,0,1,0,1,12,2,370,3,1,0,0,1,0,0,-0.2825444123058599,-0.2375034978662304,0,0.98,0.02
41,0,2,0,1,0,1,12,2,343,4,1,0,0,1,0,0,0.12208888114030236,-0.41612695732709054,0,0.97,0.03
39,1,2,0,1,0,1,12,2,-1,0,0,0,0,0,0,1,0.4666183655761987,-0.4937893310057254,0,0.99,0.01
30,1,2,0,1,0,1,12,3,-1,0,0,0,0,0,1,0,-0.4474193419405787,1.9331598464516135,0,0.87,0.13
50,1,2,0,0,0,1,12,3,176,1,1,1,0,1,0,0,2.392896178938002,1.8360818793533198,1,0.2,0.8
33,1,1,0,1,0,1,12,3,-1,0,0,0,0,1,0,0,-0.391256766308035,0.177990201314466,0,0.98,0.02
36,2,2,0,1,0,1,12,2,-1,0,0,1,0,0,0,1,-0.7137810310516481,0.41486044103430225,1,0.36,0.64
54,1,2,0,1,0,1,12,8,350,9,1,0,0,0,1,0,-0.4188453999520916,-0.9248155049221488,0,1.0,0.0
54,1,2,0,1,0,2,12,6,-1,0,0,0,0,0,1,0,-0.4474193419405787,-0.9597635730775345,0,1.0,0.0
60,1,2,0,1,0,1,12,5,-1,0,0,0,0,1,0,0,1.4538973266956496,-0.8083219444041965,0,1.0,0.0
40,2,2,0,1,0,1,12,3,-1,0,0,0,0,0,0,1,-0.19518040576634763,-0.4666075002182032,0,1.0,0.0
34,1,2,0,1,0,1,12,5,-1,0,0,0,0,0,1,0,-0.4467624697109583,-0.9791791664971932,0,0.99,0.01
34,1,3,0,1,0,1,12,1,-1,0,0,0,0,0,1,0,-0.396183308030188,-0.7578414015130839,0,0.99,0.01
26,0,3,0,1,0,1,12,1,292,1,3,0,0,1,0,0,0.2692282605752705,-0.8393868938756505,0,0.97,0.03
45,1,1,0,1,0,1,12,1,-1,0,0,0,0,0,0,1,-0.24148989795458536,0.04984728474471851,0,1.0,0.0
27,0,2,0,1,0,1,12,1,-1,0,0,0,0,0,1,0,-0.2697354038282623,0.32166559261994043,0,0.98,0.02
41,1,2,0,1,1,1,12,4,-1,0,0,0,0,0,1,0,-0.1685770804667217,-0.6141660102076094,0,1.0,0.0
43,1,3,0,1,0,1,12,4,277,2,1,0,0,0,1,0,-0.25331359808775245,-0.5248542804771793,0,0.98,0.02
37,1,2,0,1,0,1,12,4,-1,0,0,0,0,0,1,0,0.32900363347072625,-0.8471531312435139,0,1.0,0.0
54,1,1,0,1,1,1,12,1,-1,0,0,0,0,0,0,1,3.3906850957313797,-0.5598023486325651,0,0.97,0.03
41,1,1,0,1,0,1,12,4,330,11,3,0,0,0,1,0,-0.3935558191117064,-0.4200100760110223,0,1.0,0.0
41,0,2,0,1,0,1,12,1,-1,0,0,0,0,0,1,0,-0.5383961457430031,0.6711462741737972,0,0.99,0.01
50,1,1,0,1,0,2,12,1,-1,0,0,0,0,0,1,0,-0.4260709944779159,-0.9597635730775345,0,0.99,0.01
46,2,2,0,1,1,1,12,1,-1,0,0,0,0,0,0,1,-0.4152326026891794,-0.6491140783629951,0,1.0,0.0
34,1,2,0,0,0,1,12,1,370,1,1,0,0,1,0,0,-0.39322738299689625,-0.6180491288915412,0,0.98,0.02
46,1,2,0,1,0,1,12,1,-1,0,0,0,0,0,0,1,0.02454335504167395,-0.8122050630881282,0,1.0,0.0
34,1,1,0,1,0,1,12,1,-1,0,0,1,1,0,0,0,1.9432671377628428,2.422432800627013,1,0.15,0.85
35,1,0,0,0,0,1,12,1,351,1,1,0,0,0,1,0,-0.6001421353273201,-0.38894512653956836,0,0.96,0.04
34,2,2,0,1,0,1,12,1,350,5,1,1,0,0,0,1,-0.29009844294649445,0.9973282436240636,1,0.25,0.75
40,1,1,0,1,0,1,12,1,357,1,1,0,0,0,1,0,-0.19123917238862526,-0.20255542971084473,0,1.0,0.0
37,0,3,0,1,0,1,12,1,-1,0,0,0,0,0,1,0,-0.0703746821384729,0.0032498605375375993,0,0.97,0.03
41,1,1,0,1,0,1,12,1,309,3,1,0,0,0,1,0,-0.3639965687787887,-0.9053999115024901,0,1.0,0.0
55,0,2,0,1,0,1,12,1,370,3,1,0,0,0,1,0,-0.4149041665743692,0.16245772657873903,0,0.99,0.01
54,1,3,0,1,0,2,12,2,-1,0,0,0,1,0,0,0,-0.4257425583631057,-0.04723068235357505,0,1.0,0.0
43,1,1,0,1,1,1,12,1,-1,0,0,0,0,0,1,0,-0.3692515466157519,-0.3112827528609335,0,1.0,0.0
41,1,1,0,1,0,1,12,1,-1,0,0,0,0,0,1,0,-0.38370273566740054,-0.22197102313050343,0,1.0,0.0
60,0,2,0,1,0,1,12,1,-1,0,0,0,0,0,0,1,-0.16496428320380954,0.23235386288951038,0,0.95,0.05
48,0,2,0,1,0,1,12,1,358,2,3,0,0,0,0,1,-0.26316668153205836,-0.17149048023939079,0,0.95,0.05
32,1,2,0,1,1,1,12,1,-1,0,0,0,0,0,0,1,-0.43953687518513396,-0.2841009220734113,0,0.99,0.01
43,1,3,0,1,0,1,12,1,-1,0,0,0,0,0,1,0,-0.2165287532290104,-0.7423089267773569,0,1.0,0.0
32,1,2,0,1,0,1,12,4,350,1,1,0,0,0,1,0,-0.39191363853765543,-0.6724127904665855,0,1.0,0.0
37,2,2,0,1,0,1,12,1,175,2,1,0,0,0,1,0,0.09614242807029683,-0.3112827528609335,0,0.95,0.05
39,2,2,0,1,1,1,12,2,-1,0,0,0,0,0,0,1,-0.37417808833790484,-0.5559192299486333,0,1.0,0.0
